hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,date_id,booking_id
Resort Hotel,1,92,2024,February,7,15,0,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,39.9,0,1,Canceled,18-11-2024,DT323,71377
City Hotel,0,140,2024,September,39,22,16,41,0,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,K,12,No Deposit,0,Transient,8.34,0,2,Check-Out,18-11-2024,DT323,71378
City Hotel,0,22,2024,November,47,17,0,1,1,0,0,BB,AUT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient-Party,62,0,0,Check-Out,18-11-2024,DT323,71379
Resort Hotel,1,92,2024,February,7,15,0,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,39.9,0,1,Canceled,18-11-2024,DT323,71380
Resort Hotel,0,0,2024,November,47,17,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,0,Transient,35,0,0,Check-Out,18-11-2024,DT323,71381
City Hotel,0,22,2024,November,47,17,0,1,1,0,0,BB,AUT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient-Party,62,0,0,Check-Out,18-11-2024,DT323,71382
Resort Hotel,0,6,2024,November,47,14,1,3,1,0,0,BB,PRT,Corporate,Corporate,1,1,0,A,A,0,No Deposit,0,Transient,27,0,0,Check-Out,18-11-2024,DT323,71383
Resort Hotel,0,6,2024,November,47,14,1,3,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,0,Transient,27,0,0,Check-Out,18-11-2024,DT323,71384
Resort Hotel,0,1,2024,November,47,17,0,1,2,0,0,BB,FRA,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,53,0,1,Check-Out,18-11-2024,DT323,71385
City Hotel,0,1,2024,November,47,17,0,1,1,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,91,0,0,Check-Out,18-11-2024,DT323,71386
Resort Hotel,0,6,2024,November,47,16,1,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient-Party,38,0,0,Check-Out,19-11-2024,DT324,71387
Resort Hotel,0,6,2024,November,47,16,1,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient-Party,38,0,0,Check-Out,19-11-2024,DT324,71388
Resort Hotel,0,6,2024,November,47,16,1,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient-Party,38,0,0,Check-Out,19-11-2024,DT324,71389
Resort Hotel,0,0,2024,November,47,18,0,1,2,0,0,BB,POL,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,0,Transient,46.4,1,2,Check-Out,19-11-2024,DT324,71390
Resort Hotel,0,1,2024,November,47,17,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,F,0,No Deposit,0,Transient,68,0,2,Check-Out,19-11-2024,DT324,71391
Resort Hotel,0,6,2024,November,47,18,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,0,Transient,34,0,0,Check-Out,19-11-2024,DT324,71392
Resort Hotel,0,0,2024,November,47,17,0,2,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,D,1,No Deposit,0,Transient,38,1,0,Check-Out,19-11-2024,DT324,71393
Resort Hotel,0,3,2024,November,47,17,0,2,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,E,E,0,No Deposit,0,Transient,61,0,0,Check-Out,19-11-2024,DT324,71394
Resort Hotel,0,5,2024,November,47,17,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,50,1,0,Check-Out,19-11-2024,DT324,71395
Resort Hotel,0,0,2024,November,47,18,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,0,Transient,38,0,0,Check-Out,19-11-2024,DT324,71396
Resort Hotel,0,22,2024,November,47,18,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,1,No Deposit,0,Transient,35,0,0,Check-Out,19-11-2024,DT324,71397
Resort Hotel,0,6,2024,November,47,16,1,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient-Party,38,0,0,Check-Out,19-11-2024,DT324,71398
City Hotel,0,140,2024,November,47,18,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,2,No Deposit,87,Transient-Party,65,0,0,Check-Out,19-11-2024,DT324,71399
City Hotel,0,54,2024,November,47,18,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,65,0,0,Check-Out,19-11-2024,DT324,71400
Resort Hotel,1,200,2024,April,14,8,4,6,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,E,1,No Deposit,0,Transient,74.46,0,2,Canceled,19-11-2024,DT324,71401
Resort Hotel,0,11,2024,November,47,14,1,4,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,1,D,D,1,No Deposit,0,Group,32,0,0,Check-Out,19-11-2024,DT324,71402
Resort Hotel,0,11,2024,November,47,16,1,2,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,32,0,0,Check-Out,19-11-2024,DT324,71403
City Hotel,0,75,2024,November,47,16,1,2,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,52.85,0,1,Check-Out,19-11-2024,DT324,71404
Resort Hotel,0,0,2024,November,47,18,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,0,Transient,38,0,0,Check-Out,19-11-2024,DT324,71405
Resort Hotel,0,0,2024,November,47,18,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,0,Transient,38,0,0,Check-Out,19-11-2024,DT324,71406
Resort Hotel,0,6,2024,November,47,16,1,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient-Party,38,0,0,Check-Out,19-11-2024,DT324,71407
Resort Hotel,0,0,2024,November,47,18,0,1,1,0,0,HB,ESP,Direct,Direct,0,0,0,A,D,0,No Deposit,0,Transient,54,0,0,Check-Out,19-11-2024,DT324,71408
Resort Hotel,0,0,2024,November,47,17,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,50,0,0,Check-Out,19-11-2024,DT324,71409
Resort Hotel,1,52,2024,January,2,8,2,3,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,67.8,0,0,Canceled,19-11-2024,DT324,71410
Resort Hotel,0,2,2024,November,47,18,0,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,38,0,0,Check-Out,19-11-2024,DT324,71411
Resort Hotel,0,5,2024,November,47,16,1,2,2,1,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,36.25,0,1,Check-Out,19-11-2024,DT324,71412
City Hotel,0,25,2024,November,47,17,0,2,1,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,101,0,1,Check-Out,19-11-2024,DT324,71413
City Hotel,0,35,2024,November,47,18,0,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,113.4,0,1,Check-Out,19-11-2024,DT324,71414
Resort Hotel,0,2,2024,November,47,18,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,40,0,1,Check-Out,19-11-2024,DT324,71415
Resort Hotel,0,52,2024,November,46,12,2,5,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,29,0,0,Check-Out,19-11-2024,DT324,71416
Resort Hotel,0,0,2024,November,47,18,0,1,1,0,0,BB,NLD,Direct,Direct,0,0,0,H,H,0,No Deposit,0,Transient,111,1,0,Check-Out,19-11-2024,DT324,71417
Resort Hotel,0,0,2024,November,47,16,1,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,34.4,0,0,Check-Out,19-11-2024,DT324,71418
Resort Hotel,0,56,2024,November,47,16,0,3,3,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,44,0,0,Check-Out,19-11-2024,DT324,71419
Resort Hotel,0,56,2024,November,47,16,0,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,29,0,0,Check-Out,19-11-2024,DT324,71420
Resort Hotel,0,6,2024,November,47,18,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,1,No Deposit,0,Transient,38,0,0,Check-Out,19-11-2024,DT324,71421
Resort Hotel,0,11,2024,November,47,13,2,4,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,74.05,0,0,Check-Out,19-11-2024,DT324,71422
City Hotel,0,54,2024,November,47,18,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,65,0,0,Check-Out,19-11-2024,DT324,71423
City Hotel,0,65,2024,November,47,18,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,0,Contract,81.9,0,2,Check-Out,19-11-2024,DT324,71424
Resort Hotel,0,0,2024,November,47,17,0,2,1,0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,38,0,0,Check-Out,19-11-2024,DT324,71425
City Hotel,0,5,2024,November,47,17,0,2,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,86.6,0,1,Check-Out,19-11-2024,DT324,71426
Resort Hotel,0,1,2024,November,47,18,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,71,1,1,Check-Out,19-11-2024,DT324,71427
Resort Hotel,0,2,2024,November,47,18,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,0,Transient,38,0,0,Check-Out,19-11-2024,DT324,71428
City Hotel,0,140,2024,November,47,18,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,2,No Deposit,87,Transient-Party,65,0,0,Check-Out,19-11-2024,DT324,71429
Resort Hotel,0,37,2024,November,46,12,2,5,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,43.8,1,2,Check-Out,19-11-2024,DT324,71430
Resort Hotel,0,40,2024,November,46,12,2,5,2,0,0,HB,IRL,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,51.84,0,0,Check-Out,19-11-2024,DT324,71431
Resort Hotel,0,97,2024,November,47,14,1,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,57.8,0,1,Check-Out,19-11-2024,DT324,71432
Resort Hotel,0,23,2024,November,46,12,2,5,2,0,0,HB,IRL,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,57.39,0,0,Check-Out,19-11-2024,DT324,71433
City Hotel,0,49,2024,November,47,16,1,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Group,60,0,0,Check-Out,19-11-2024,DT324,71434
Resort Hotel,0,41,2024,November,46,12,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,0,Transient,55.8,0,2,Check-Out,19-11-2024,DT324,71435
Resort Hotel,0,113,2024,November,47,13,2,4,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,37.71,0,1,Check-Out,19-11-2024,DT324,71436
Resort Hotel,0,0,2024,November,47,18,0,1,1,0,0,BB,NLD,Direct,Direct,0,0,0,H,H,0,No Deposit,0,Transient,105,1,0,Check-Out,19-11-2024,DT324,71437
Resort Hotel,0,41,2024,November,47,16,0,3,2,0,0,HB,SVK,Direct,Direct,0,0,0,A,A,1,No Deposit,0,Transient,63.26,0,0,Check-Out,19-11-2024,DT324,71438
Resort Hotel,0,153,2024,November,47,14,1,4,2,0,0,BB,AUS,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,57.4,0,1,Check-Out,19-11-2024,DT324,71439
Resort Hotel,0,19,2024,November,47,15,0,4,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,30.6,0,0,Check-Out,19-11-2024,DT324,71440
Resort Hotel,0,0,2024,November,47,18,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,60,0,0,Check-Out,19-11-2024,DT324,71441
City Hotel,0,54,2024,November,47,18,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,65,0,1,Check-Out,19-11-2024,DT324,71442
Resort Hotel,0,0,2024,November,47,17,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,0,Transient,66,1,0,Check-Out,19-11-2024,DT324,71443
Resort Hotel,0,1,2024,November,47,18,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,65,0,0,Check-Out,19-11-2024,DT324,71444
Resort Hotel,0,17,2024,November,46,12,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,49.71,0,0,Check-Out,19-11-2024,DT324,71445
Resort Hotel,0,9,2024,November,46,12,2,5,2,0,0,HB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,82.51,1,1,Check-Out,19-11-2024,DT324,71446
Resort Hotel,0,33,2024,November,47,15,0,4,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,26.99,0,1,Check-Out,19-11-2024,DT324,71447
City Hotel,0,0,2024,November,47,16,1,2,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,75,0,0,Check-Out,19-11-2024,DT324,71448
City Hotel,0,54,2024,November,47,16,1,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,69,0,0,Check-Out,19-11-2024,DT324,71449
City Hotel,0,6,2024,November,47,18,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,2,No Deposit,0,Transient-Party,65,0,0,Check-Out,19-11-2024,DT324,71450
Resort Hotel,0,33,2024,November,47,15,0,4,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,26.99,0,1,Check-Out,19-11-2024,DT324,71451
Resort Hotel,0,33,2024,November,47,15,0,4,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,26.99,0,1,Check-Out,19-11-2024,DT324,71452
Resort Hotel,0,46,2024,November,46,12,2,5,2,0,0,HB,SWE,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,54,0,0,Check-Out,19-11-2024,DT324,71453
Resort Hotel,0,37,2024,November,46,12,2,5,2,2,0,HB,ESP,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,130,0,0,Check-Out,19-11-2024,DT324,71454
Resort Hotel,0,47,2024,November,46,12,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,52.4,0,1,Check-Out,19-11-2024,DT324,71455
City Hotel,0,62,2024,November,47,15,2,2,2,0,0,BB,POL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,81.9,0,1,Check-Out,19-11-2024,DT324,71456
Resort Hotel,0,57,2024,November,47,16,0,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,29,0,0,Check-Out,19-11-2024,DT324,71457
Resort Hotel,0,83,2024,November,46,12,2,5,1,0,0,HB,DEU,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,50.44,0,0,Check-Out,19-11-2024,DT324,71458
Resort Hotel,0,83,2024,November,46,12,2,5,1,0,0,HB,DEU,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,0,Transient,57.64,0,0,Check-Out,19-11-2024,DT324,71459
Resort Hotel,0,55,2024,November,47,14,1,4,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,29,0,0,Check-Out,19-11-2024,DT324,71460
Resort Hotel,0,55,2024,November,47,14,1,4,2,0,1,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,29,0,0,Check-Out,19-11-2024,DT324,71461
City Hotel,0,2,2024,November,46,14,2,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Contract,103,0,1,Check-Out,19-11-2024,DT324,71462
Resort Hotel,0,27,2024,November,47,17,0,2,2,0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,38.88,0,0,Check-Out,19-11-2024,DT324,71463
Resort Hotel,0,40,2024,November,46,12,2,5,2,0,0,BB,SWE,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,30.6,0,0,Check-Out,19-11-2024,DT324,71464
Resort Hotel,0,49,2024,November,47,14,1,4,2,0,0,BB,BEL,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,29,0,1,Check-Out,19-11-2024,DT324,71465
City Hotel,0,5,2024,November,47,15,2,2,1,0,0,BB,BLR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,93.5,0,1,Check-Out,19-11-2024,DT324,71466
Resort Hotel,0,2,2024,November,47,18,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,31,1,0,Check-Out,19-11-2024,DT324,71467
Resort Hotel,1,215,2024,June,24,17,2,5,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,140,0,2,Canceled,19-11-2024,DT324,71468
City Hotel,0,18,2024,November,47,13,2,4,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,96.9,0,1,Check-Out,19-11-2024,DT324,71469
City Hotel,0,6,2024,November,47,17,0,2,1,0,0,BB,PRT,Corporate,Corporate,1,2,10,A,A,0,No Deposit,0,Transient,65,0,0,Check-Out,19-11-2024,DT324,71470
City Hotel,0,0,2024,November,47,18,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,3,A,A,1,No Deposit,0,Transient,65,0,0,Check-Out,19-11-2024,DT324,71471
City Hotel,0,21,2024,November,47,16,0,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,74.48,0,0,Check-Out,19-11-2024,DT324,71472
Resort Hotel,0,0,2024,November,47,18,0,1,2,0,0,BB,PRT,Direct,Direct,1,0,1,A,D,0,No Deposit,0,Transient,43,0,0,Check-Out,19-11-2024,DT324,71473
City Hotel,0,26,2024,November,47,17,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,123,0,2,Check-Out,19-11-2024,DT324,71474
City Hotel,1,90,2024,February,7,17,1,2,2,0,0,BB,AUS,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,102.6,0,0,Canceled,19-11-2024,DT324,71475
City Hotel,1,187,2024,January,1,1,1,0,2,0,0,HB,RUS,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,137.7,0,3,Canceled,19-11-2024,DT324,71476
City Hotel,0,18,2024,November,47,14,1,4,2,0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,74.8,0,2,Check-Out,19-11-2024,DT324,71477
City Hotel,1,187,2024,January,1,1,1,0,2,0,0,HB,RUS,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,137.7,0,3,Canceled,19-11-2024,DT324,71478
Resort Hotel,0,0,2024,November,47,16,1,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,1,A,A,0,No Deposit,0,Group,34.4,0,0,Check-Out,19-11-2024,DT324,71479
City Hotel,0,9,2024,November,47,17,0,2,2,0,0,BB,GBR,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,95,0,1,Check-Out,19-11-2024,DT324,71480
Resort Hotel,0,0,2024,November,47,18,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,0,Transient,38,0,0,Check-Out,19-11-2024,DT324,71481
Resort Hotel,0,1,2024,November,47,17,0,2,1,0,0,BB,,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,35,0,0,Check-Out,19-11-2024,DT324,71482
City Hotel,0,53,2024,November,47,13,2,4,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,88.4,0,1,Check-Out,19-11-2024,DT324,71483
City Hotel,0,13,2024,November,46,12,2,5,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,59.33,0,1,Check-Out,19-11-2024,DT324,71484
City Hotel,0,3,2024,November,47,14,1,4,2,0,1,BB,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,94.35,0,2,Check-Out,19-11-2024,DT324,71485
City Hotel,0,19,2024,November,47,16,0,3,2,0,0,BB,NLD,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,77,0,0,Check-Out,19-11-2024,DT324,71486
City Hotel,0,27,2024,November,47,15,0,4,2,0,0,HB,ROU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,110,0,0,Check-Out,19-11-2024,DT324,71487
City Hotel,0,66,2024,November,46,11,2,6,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,82.8,0,2,Check-Out,19-11-2024,DT324,71488
City Hotel,0,11,2024,November,47,17,0,2,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,121,0,1,Check-Out,19-11-2024,DT324,71489
City Hotel,1,305,2024,May,19,9,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,89.1,0,0,Canceled,19-11-2024,DT324,71490
City Hotel,1,309,2024,May,19,13,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,0,Transient-Party,89.1,0,0,Canceled,19-11-2024,DT324,71491
City Hotel,0,44,2024,November,47,14,1,4,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,88.4,0,2,Check-Out,19-11-2024,DT324,71492
City Hotel,1,200,2024,March,13,26,2,5,2,0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,91.14,0,1,Canceled,19-11-2024,DT324,71493
City Hotel,1,183,2024,May,20,20,2,5,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,139.11,0,0,Canceled,19-11-2024,DT324,71494
Resort Hotel,0,28,2024,November,47,17,0,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,54,1,0,Check-Out,19-11-2024,DT324,71495
City Hotel,1,183,2024,May,20,20,2,5,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,175.11,0,0,Canceled,19-11-2024,DT324,71496
City Hotel,0,16,2024,November,47,16,0,3,1,0,0,BB,ROU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,75,0,0,Check-Out,19-11-2024,DT324,71497
City Hotel,1,163,2024,April,17,29,2,1,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,117,0,1,Canceled,19-11-2024,DT324,71498
City Hotel,0,1,2024,November,47,18,0,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,0,Transient,108,1,1,Check-Out,19-11-2024,DT324,71499
City Hotel,1,197,2024,May,21,25,0,3,2,2,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,197.1,0,0,Canceled,19-11-2024,DT324,71500
City Hotel,0,58,2024,November,47,16,0,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,75,0,0,Check-Out,19-11-2024,DT324,71501
City Hotel,0,0,2024,November,47,17,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,2,No Deposit,0,Transient,67.5,1,0,Check-Out,19-11-2024,DT324,71502
City Hotel,0,2,2024,November,47,18,0,1,2,0,0,SC,PRT,Direct,Direct,0,0,0,A,D,1,No Deposit,0,Transient,104,0,0,Check-Out,19-11-2024,DT324,71503
City Hotel,0,37,2024,November,47,14,1,4,2,0,0,HB,DNK,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,99.48,0,3,Check-Out,19-11-2024,DT324,71504
City Hotel,1,203,2024,January,1,2,1,3,2,0,0,BB,RUS,Online TA,TA/TO,0,0,0,B,B,2,No Deposit,0,Transient,91.6,0,2,Canceled,19-11-2024,DT324,71505
City Hotel,0,50,2024,November,47,15,0,4,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,0,Transient,74.8,0,1,Check-Out,19-11-2024,DT324,71506
City Hotel,0,36,2024,November,47,14,1,4,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,96.9,0,3,Check-Out,19-11-2024,DT324,71507
City Hotel,0,118,2024,November,47,13,2,4,2,0,0,BB,HRV,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,86.67,0,1,Check-Out,19-11-2024,DT324,71508
City Hotel,0,53,2024,November,47,13,2,4,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,88.4,0,1,Check-Out,19-11-2024,DT324,71509
City Hotel,1,52,2024,January,2,10,0,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,79.2,0,0,Canceled,19-11-2024,DT324,71510
City Hotel,0,44,2024,November,47,14,1,4,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,88.4,0,2,Check-Out,19-11-2024,DT324,71511
City Hotel,0,0,2024,November,47,14,1,4,1,0,0,BB,AGO,Corporate,Corporate,0,0,0,A,D,3,No Deposit,0,Transient,95,0,2,Check-Out,19-11-2024,DT324,71512
City Hotel,0,0,2024,November,47,18,0,1,1,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,95,0,0,Check-Out,19-11-2024,DT324,71513
City Hotel,0,0,2024,November,47,18,0,1,1,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,95,0,0,Check-Out,19-11-2024,DT324,71514
